tfaeconcors;0.0;0.0;0.0;0.0;0.0;6.0;1.0;15.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;10.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
articol;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;5.0;4.0;3.0;2.0;0.0;0.0;3.0;1.0;4.0;2.0;4.0;4.0;0.0;0.0;0.0;2.0;4.0;1.0;2.0;2.0;0.0;0.0;2.0;5.0;3.0;4.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;1.0;5.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
fabriziobarc;0.0;0.0;0.0;0.0;1.0;26.0;64.0;16.0;3.0;1.0;5.0;36.0;7.0;4.0;97.0;33.0;3.0;0.0;3.0;10.0;50.0;25.0;14.0;10.0;0.0;1.0;8.0;10.0;85.0;21.0;10.0;80.0;4.0;2.0;15.0;13.0;7.0;15.0;22.0;3.0;0.0;0.0;4.0;1.0;4.0;5.0;17.0;5.0;0.0;1.0;1.0;11.0;9.0;12.0;2.0;10.0;0.0;0.0;1.0;3.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;6.0;3.0;6.0;148.0;12.0;32.0;12.0;10.0;3.0;1.0;4.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
cultur;0.0;0.0;0.0;0.0;0.0;5.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;4.0;4.0;3.0;3.0;0.0;0.0;0.0;2.0;4.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;4.0;3.0;2.0;2.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;2.0;0.0;3.0;2.0;1.0;4.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0
notiz;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;4.0;0.0;5.0;1.0;2.0;0.0;0.0;1.0;15.0;3.0;18.0;22.0;10.0;0.0;0.0;7.0;4.0;4.0;8.0;5.0;0.0;0.0;1.0;3.0;8.0;6.0;2.0;9.0;3.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;16.0;9.0;10.0;2.0;2.0;4.0;2.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
deputat;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;6.0;4.0;6.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;0.0;0.0;0.0;3.0;6.0;2.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;4.0;0.0;0.0;3.0;2.0;4.0;4.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;2.0;3.0;2.0;1.0;2.0;0.0;0.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0
vinca;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;3.0;3.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;1.0;0.0;4.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;4.0;4.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
bugie;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;3.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;2.0;0.0;0.0;4.0;2.0;4.0;7.0;6.0;2.0;0.0;0.0;0.0;4.0;8.0;7.0;7.0;2.0;1.0;1.0;2.0;7.0;10.0;7.0;6.0;4.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;1.0;0.0;8.0;1.0;2.0;2.0;4.0;2.0;6.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
senat;0.0;0.0;0.0;0.0;1.0;12.0;13.0;2.0;0.0;0.0;4.0;7.0;6.0;10.0;8.0;2.0;0.0;2.0;11.0;7.0;3.0;11.0;9.0;7.0;0.0;0.0;4.0;3.0;5.0;16.0;10.0;26.0;0.0;2.0;11.0;16.0;14.0;13.0;8.0;17.0;0.0;0.0;3.0;3.0;6.0;10.0;10.0;9.0;2.0;1.0;15.0;8.0;14.0;15.0;7.0;16.0;0.0;0.0;11.0;8.0;4.0;3.0;2.0;3.0;0.0;0.0;1.0;2.0;5.0;2.0;1.0;9.0;6.0;1.0;3.0;6.0;14.0;11.0;15.0;3.0;3.0;0.0;8.0;4.0;2.0;0.0;0.0;0.0;0.0
vince;0.0;0.0;0.0;0.0;1.0;7.0;2.0;2.0;0.0;0.0;0.0;3.0;12.0;12.0;8.0;3.0;0.0;0.0;12.0;9.0;15.0;12.0;17.0;6.0;1.0;1.0;9.0;5.0;5.0;15.0;12.0;27.0;3.0;3.0;19.0;11.0;12.0;4.0;17.0;24.0;0.0;1.0;9.0;7.0;10.0;5.0;9.0;6.0;2.0;0.0;13.0;11.0;18.0;18.0;26.0;15.0;2.0;2.0;6.0;3.0;5.0;4.0;7.0;3.0;2.0;0.0;4.0;7.0;5.0;8.0;17.0;40.0;8.0;2.0;8.0;10.0;16.0;6.0;9.0;1.0;0.0;0.0;2.0;4.0;9.0;0.0;0.0;0.0;0.0
iovotos;0.0;0.0;0.0;0.0;1.0;14.0;6.0;2.0;1.0;1.0;1.0;12.0;22.0;21.0;7.0;5.0;0.0;0.0;18.0;9.0;11.0;16.0;16.0;11.0;1.0;1.0;3.0;17.0;5.0;19.0;24.0;21.0;4.0;0.0;5.0;13.0;12.0;23.0;32.0;34.0;16.0;0.0;10.0;21.0;22.0;22.0;39.0;32.0;0.0;4.0;23.0;55.0;41.0;31.0;114.0;44.0;2.0;1.0;14.0;11.0;18.0;21.0;12.0;3.0;0.0;0.0;7.0;26.0;10.0;7.0;10.0;17.0;0.0;1.0;4.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
senatoripd;0.0;0.0;0.0;0.0;0.0;7.0;2.0;8.0;0.0;1.0;4.0;3.0;3.0;4.0;0.0;0.0;2.0;0.0;0.0;11.0;6.0;3.0;5.0;1.0;0.0;1.0;3.0;1.0;1.0;2.0;0.0;5.0;0.0;1.0;1.0;6.0;5.0;3.0;1.0;0.0;0.0;0.0;1.0;7.0;10.0;0.0;5.0;3.0;2.0;0.0;14.0;12.0;4.0;6.0;4.0;38.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;10.0;5.0;0.0;2.0;5.0;2.0;0.0;2.0;1.0;7.0;4.0;4.0;2.0;0.0;0.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0
contratt;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;1.0;4.0;5.0;4.0;0.0;0.0;0.0;2.0;6.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;2.0;4.0;0.0;0.0;0.0;4.0;5.0;1.0;1.0;27.0;6.0;3.0;1.0;13.0;14.0;4.0;4.0;6.0;3.0;0.0;0.0;1.0;10.0;1.0;4.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
