tranquill;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;6.0;1.0;4.0;4.0;4.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
basta;0.0;0.0;0.0;0.0;0.0;8.0;3.0;6.0;1.0;0.0;6.0;5.0;5.0;3.0;5.0;2.0;0.0;0.0;1.0;6.0;7.0;7.0;7.0;9.0;2.0;0.0;4.0;3.0;9.0;5.0;4.0;2.0;2.0;0.0;5.0;6.0;6.0;6.0;14.0;2.0;0.0;0.0;2.0;9.0;8.0;12.0;14.0;3.0;0.0;1.0;1.0;8.0;4.0;5.0;16.0;8.0;0.0;0.0;4.0;3.0;3.0;4.0;6.0;6.0;1.0;1.0;0.0;8.0;5.0;4.0;6.0;11.0;15.0;4.0;20.0;22.0;10.0;12.0;12.0;7.0;1.0;1.0;6.0;8.0;7.0;0.0;0.0;0.0;0.0
altre;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0;3.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;4.0;0.0;5.0;1.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0
gente;0.0;0.0;0.0;0.0;2.0;10.0;6.0;5.0;0.0;0.0;3.0;8.0;7.0;6.0;2.0;1.0;0.0;1.0;0.0;4.0;6.0;10.0;1.0;1.0;0.0;0.0;2.0;2.0;1.0;7.0;7.0;2.0;1.0;2.0;1.0;2.0;5.0;3.0;3.0;3.0;1.0;0.0;1.0;7.0;4.0;3.0;9.0;9.0;1.0;1.0;5.0;8.0;6.0;6.0;8.0;4.0;1.0;0.0;2.0;1.0;1.0;4.0;2.0;0.0;0.0;0.0;1.0;3.0;1.0;8.0;1.0;14.0;9.0;1.0;8.0;10.0;10.0;14.0;11.0;6.0;2.0;1.0;3.0;7.0;4.0;0.0;0.0;0.0;0.0
rai;0.0;0.0;0.0;0.0;1.0;2.0;4.0;1.0;1.0;0.0;1.0;1.0;9.0;8.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;7.0;7.0;2.0;0.0;0.0;2.0;3.0;3.0;16.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;3.0;0.0;3.0;6.0;3.0;5.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
avant;0.0;0.0;0.0;0.0;1.0;8.0;1.0;2.0;2.0;0.0;0.0;2.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;4.0;4.0;2.0;7.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;6.0;1.0;0.0;0.0;0.0;3.0;2.0;4.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;4.0;5.0;1.0;0.0;0.0;3.0;2.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;15.0;16.0;3.0;10.0;15.0;8.0;4.0;15.0;5.0;0.0;1.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0
onorevol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;2.0;0.0;0.0;3.0;1.0;1.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;2.0;0.0;3.0;5.0;2.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
lega;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;6.0;0.0;3.0;1.0;3.0;6.0;3.0;0.0;0.0;3.0;1.0;6.0;4.0;0.0;0.0;0.0;0.0
prima;0.0;0.0;0.0;0.0;3.0;16.0;15.0;4.0;1.0;0.0;4.0;7.0;8.0;7.0;10.0;6.0;3.0;0.0;6.0;7.0;10.0;13.0;8.0;10.0;1.0;0.0;4.0;5.0;10.0;14.0;7.0;8.0;2.0;0.0;2.0;7.0;8.0;5.0;13.0;6.0;1.0;1.0;3.0;8.0;6.0;6.0;8.0;1.0;1.0;2.0;8.0;6.0;13.0;11.0;10.0;9.0;1.0;1.0;0.0;3.0;5.0;0.0;1.0;5.0;0.0;0.0;3.0;10.0;5.0;8.0;6.0;20.0;24.0;3.0;25.0;26.0;21.0;24.0;22.0;8.0;0.0;1.0;5.0;14.0;11.0;0.0;0.0;0.0;0.0
sistem;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0
ah;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;9.0;5.0;2.0;3.0;0.0;0.0;1.0;3.0;3.0;4.0;7.0;1.0;1.0;0.0;1.0;0.0;3.0;7.0;2.0;0.0;2.0;0.0;1.0;2.0;2.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;5.0;0.0;17.0;4.0;6.0;6.0;7.0;2.0;1.0;0.0;4.0;3.0;2.0;0.0;0.0;0.0;0.0
altri;0.0;0.0;0.0;0.0;2.0;13.0;4.0;1.0;0.0;0.0;1.0;5.0;4.0;7.0;6.0;1.0;0.0;1.0;2.0;10.0;13.0;7.0;3.0;2.0;1.0;0.0;4.0;5.0;5.0;8.0;10.0;4.0;0.0;1.0;5.0;4.0;6.0;4.0;8.0;1.0;1.0;0.0;8.0;2.0;5.0;5.0;6.0;4.0;0.0;0.0;7.0;6.0;3.0;7.0;5.0;4.0;0.0;0.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0;0.0;1.0;4.0;6.0;0.0;0.0;13.0;18.0;4.0;10.0;10.0;5.0;12.0;11.0;3.0;0.0;1.0;7.0;6.0;8.0;0.0;0.0;0.0;0.0
visto;0.0;0.0;0.0;0.0;5.0;9.0;1.0;3.0;0.0;0.0;3.0;9.0;2.0;3.0;3.0;2.0;1.0;0.0;1.0;7.0;8.0;3.0;6.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0;5.0;2.0;3.0;0.0;1.0;6.0;2.0;0.0;5.0;5.0;0.0;0.0;1.0;5.0;3.0;2.0;6.0;2.0;0.0;0.0;3.0;4.0;5.0;4.0;4.0;5.0;0.0;1.0;1.0;3.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;2.0;0.0;5.0;2.0;7.0;7.0;0.0;10.0;12.0;7.0;11.0;7.0;11.0;2.0;0.0;5.0;6.0;9.0;0.0;0.0;0.0;0.0
stell;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;1.0;0.0;1.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;7.0;4.0;2.0;0.0;0.0;1.0;1.0;2.0;6.0;4.0;1.0;0.0;1.0;2.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;2.0;3.0;0.0;0.0;0.0;2.0;2.0;6.0;6.0;2.0;1.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;20.0;1.0;11.0;11.0;15.0;11.0;13.0;4.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0
altro;0.0;0.0;0.0;0.0;0.0;5.0;12.0;3.0;1.0;0.0;2.0;7.0;3.0;1.0;4.0;1.0;0.0;0.0;2.0;6.0;8.0;3.0;6.0;2.0;0.0;0.0;1.0;5.0;6.0;4.0;10.0;2.0;1.0;0.0;4.0;4.0;4.0;7.0;2.0;3.0;0.0;0.0;2.0;6.0;7.0;5.0;6.0;2.0;1.0;0.0;4.0;9.0;5.0;5.0;8.0;1.0;1.0;0.0;4.0;4.0;4.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;8.0;8.0;3.0;12.0;9.0;8.0;9.0;10.0;1.0;2.0;0.0;1.0;7.0;7.0;0.0;0.0;0.0;0.0
bisogn;0.0;0.0;0.0;0.0;2.0;10.0;5.0;0.0;0.0;0.0;2.0;7.0;6.0;8.0;2.0;0.0;0.0;0.0;2.0;6.0;5.0;5.0;4.0;5.0;1.0;0.0;3.0;2.0;1.0;6.0;6.0;4.0;0.0;1.0;1.0;6.0;4.0;8.0;6.0;3.0;1.0;0.0;1.0;6.0;10.0;7.0;10.0;1.0;1.0;1.0;0.0;7.0;7.0;8.0;14.0;5.0;1.0;0.0;2.0;2.0;2.0;8.0;3.0;1.0;0.0;0.0;3.0;8.0;2.0;7.0;4.0;6.0;11.0;2.0;15.0;12.0;12.0;9.0;10.0;3.0;1.0;0.0;3.0;6.0;9.0;0.0;0.0;0.0;0.0
volta;0.0;0.0;0.0;0.0;1.0;10.0;2.0;1.0;0.0;0.0;2.0;3.0;5.0;6.0;4.0;2.0;0.0;0.0;1.0;1.0;2.0;2.0;4.0;0.0;0.0;0.0;3.0;2.0;4.0;6.0;3.0;0.0;1.0;0.0;0.0;2.0;3.0;2.0;5.0;0.0;0.0;0.0;1.0;1.0;3.0;8.0;1.0;2.0;0.0;0.0;1.0;4.0;8.0;4.0;3.0;3.0;1.0;1.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;4.0;2.0;7.0;5.0;21.0;9.0;2.0;6.0;7.0;14.0;20.0;12.0;8.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
stor;0.0;0.0;0.0;0.0;3.0;10.0;13.0;1.0;1.0;1.0;2.0;3.0;3.0;6.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;4.0;0.0;4.0;1.0;1.0;0.0;2.0;5.0;2.0;3.0;2.0;0.0;0.0;1.0;4.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;3.0;2.0;3.0;0.0;0.0;2.0;5.0;2.0;6.0;3.0;1.0;1.0;0.0;1.0;3.0;2.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;3.0;3.0;3.0;7.0;8.0;0.0;1.0;7.0;5.0;5.0;3.0;3.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0
solit;0.0;0.0;0.0;0.0;2.0;5.0;5.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;4.0;0.0;4.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;1.0;6.0;3.0;0.0;0.0;2.0;3.0;1.0;1.0;4.0;0.0;0.0;0.0;2.0;2.0;2.0;5.0;2.0;0.0;0.0;0.0;5.0;1.0;4.0;1.0;3.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;3.0;3.0;6.0;6.0;5.0;5.0;6.0;1.0;0.0;0.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0
volte;0.0;0.0;0.0;0.0;1.0;9.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;4.0;0.0;0.0;0.0;1.0;1.0;3.0;4.0;3.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;5.0;1.0;0.0;0.0;1.0;2.0;3.0;1.0;4.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;4.0;1.0;1.0;0.0;3.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;6.0;1.0;4.0;6.0;3.0;5.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
c?;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
vado;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
almen;0.0;0.0;0.0;0.0;0.0;3.0;8.0;2.0;0.0;0.0;0.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;5.0;2.0;2.0;3.0;0.0;1.0;5.0;2.0;2.0;2.0;5.0;2.0;1.0;3.0;2.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;3.0;3.0;8.0;1.0;11.0;1.0;0.0;0.0;2.0;3.0;2.0;2.0;5.0;6.0;0.0;0.0;2.0;3.0;4.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;4.0;7.0;5.0;2.0;4.0;4.0;2.0;6.0;5.0;7.0;1.0;1.0;2.0;1.0;5.0;0.0;0.0;0.0;0.0
fate;0.0;0.0;0.0;0.0;2.0;8.0;12.0;1.0;1.0;0.0;2.0;3.0;1.0;6.0;4.0;1.0;0.0;0.0;0.0;5.0;8.0;6.0;3.0;1.0;0.0;0.0;1.0;5.0;5.0;2.0;4.0;2.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;1.0;3.0;2.0;1.0;10.0;3.0;0.0;2.0;1.0;1.0;3.0;4.0;3.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;3.0;13.0;5.0;3.0;15.0;15.0;1.0;9.0;11.0;12.0;8.0;10.0;8.0;2.0;1.0;1.0;4.0;4.0;0.0;0.0;0.0;0.0
chieder;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;7.0;1.0;1.0;3.0;1.0;8.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
coglion;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;8.0;2.0;3.0;10.0;3.0;6.0;2.0;6.0;2.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0
prova;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;1.0;0.0;0.0;2.0;4.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
beppegrill;0.0;0.0;0.0;0.0;46.0;166.0;115.0;62.0;17.0;5.0;42.0;46.0;44.0;97.0;35.0;28.0;4.0;2.0;14.0;180.0;103.0;74.0;40.0;22.0;6.0;1.0;22.0;31.0;105.0;73.0;67.0;31.0;1.0;2.0;21.0;43.0;94.0;81.0;47.0;18.0;2.0;6.0;16.0;71.0;97.0;84.0;60.0;17.0;6.0;2.0;23.0;32.0;81.0;112.0;93.0;45.0;6.0;3.0;20.0;41.0;27.0;25.0;21.0;16.0;2.0;1.0;7.0;97.0;23.0;17.0;13.0;86.0;177.0;46.0;224.0;186.0;105.0;127.0;104.0;50.0;5.0;6.0;27.0;68.0;63.0;0.0;0.0;0.0;0.0
