trump;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;9.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;2.0;2.0;6.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
articol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0
milakmperiln;0.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;133.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;30.0;55.0;11.0;70.0;0.0;0.0;0.0;3.0;28.0;17.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
piusocial;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
contrar;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;2.0;3.0;5.0;2.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
notiz;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;6.0;1.0;3.0;0.0;2.0;0.0;0.0;2.0;0.0;7.0;3.0;5.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;4.0;2.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;3.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0
deputat;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;3.0;2.0;1.0;0.0;0.0;1.0;2.0;4.0;2.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
schiform;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;5.0;9.0;4.0;0.0;0.0;0.0;2.0;2.0;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
senat;0.0;0.0;0.0;0.0;0.0;7.0;0.0;6.0;1.0;0.0;2.0;10.0;7.0;6.0;2.0;1.0;0.0;0.0;1.0;7.0;5.0;17.0;3.0;2.0;0.0;0.0;9.0;5.0;5.0;8.0;10.0;5.0;2.0;1.0;4.0;14.0;47.0;18.0;13.0;10.0;1.0;1.0;6.0;5.0;17.0;9.0;14.0;5.0;0.0;0.0;4.0;1.0;4.0;4.0;8.0;17.0;0.0;0.0;2.0;10.0;1.0;4.0;1.0;2.0;0.0;0.0;0.0;2.0;4.0;1.0;1.0;8.0;6.0;0.0;6.0;3.0;9.0;10.0;12.0;6.0;2.0;1.0;10.0;7.0;4.0;0.0;0.0;0.0;0.0
semplic;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;17.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0;0.0;15.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
bugie;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;5.0;2.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;2.0;0.0;7.0;3.0;2.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
