18762875	0.156197121740758
18935802	0.14031085723540385
5893702	0.138072595079106
150725695	0.13159686267327586
19067940	0.12361389133784917
14060262	0.12286735957264036
29416653	0.12114349219806282
395218906	0.1210132347959273
963938472	0.11416154532963947
14108472	0.10556662424262439
121424128	0.09866111633744964
221902171	0.09814115762766168
828717014	0.09747200697069827
25676606	0.09517304282109389
58453980	0.08975018192653134
2278995820	0.0882340276518591
100610543	0.08777024712515633
289400495	0.08743131088093427
1530798872	0.08627866446180152
35298549	0.08584206006296446
149060372	0.08560088524859931
13294452	0.08496176336499937
484982241	0.08411278104777331
37631819	0.08347359351343882
270839361	0.08175102002853767
73971750	0.07669738664340746
403544693	0.07389920748052833
104960470	0.07321213966173197
420627699	0.07296276187954297
406869976	0.0698159879421296
49954018	0.06968366370933375
20910977	0.06962532085196413
409500620	0.06937448130154088
12514212	0.0692838632159123
122014351	0.06894863369623937
224940210	0.06859846262827242
1377373874	0.06856578913378115
19392607	0.06839736917124906
109573130	0.06654662251368956
532222780	0.0660396911404034
1655636611	0.06571558290536282
395990396	0.06514326165193755
27456576	0.06461691555582343
72248630	0.06453643472053812
69959408	0.06452438512343671
496437886	0.0624923288373658
36079217	0.06242783363333494
40006630	0.06188245059551424
372344749	0.061746897748573094
963073442	0.061593573267951764
2375661338	0.06135538483445591
540895773	0.061170412750081206
22834067	0.06067130736976009
76616277	0.06065942833331668
102672182	0.05988056768379193
30248306	0.05944192976289627
123920914	0.05922445005433638
373423842	0.059101630701961255
391485689	0.0583892131968626
339672122	0.05745945510852577
372273460	0.05708042066188601
413916151	0.05700509028245229
130822947	0.056818734622944365
334321591	0.05626608470342896
546791475	0.055887067500088226
1951828382	0.05535847753903278
1354935949	0.05516554124411043
1433286055	0.05507127805323117
51757652	0.05488538976166697
331005596	0.05480075263660319
472966889	0.054365548419760726
16145985	0.05330324934636403
437533038	0.05329430983629602
104485125	0.05323572007898413
566888485	0.05302363475237936
438849246	0.052310043034239584
235323455	0.05211890482681399
44487069	0.051682890254064195
404048864	0.05143801042502966
251663248	0.05124056919435328
483057175	0.051122181277521495
379256309	0.0509562769984719
20430345	0.05072621505404812
44926477	0.05058114813818877
359454995	0.05051779270163319
2575196077	0.04933624306103313
61765111	0.049134860960665945
2898075617	0.0485010635340793
417947467	0.04830665470875072
495277374	0.04820432947763497
504661653	0.04777204682113605
61727028	0.047689468777776224
147543162	0.04759641915341471
332885533	0.047549174246972206
140133595	0.04739395590462409
2920005634	0.047052792940871446
74693664	0.04691966521815463
493854798	0.0466759941618004
55238295	0.046495356806917056
127025568	0.0464600895548186
1566553698	0.0459128249115527
47626792	0.04575515884523098
978488840	0.045679234094297416
38830450	0.04545904115820888
602903174	0.04539728172128711
465390684	0.0453434479463431
600136789	0.044865280792454824
45937235	0.04479889933124444
960924277	0.0441557252352838
189613925	0.04401378103549741
28528873	0.04378734535606877
384192964	0.04365730597155543
415571726	0.04361823454832523
849590082	0.043595816988046904
934197043	0.04338403884075628
337171830	0.043249781603181964
228010525	0.04319952071331413
3613181357	0.04317084548217627
576702177	0.043028821817350675
284706444	0.043014971320674916
723554251612499968	0.04271702751101638
32434307	0.042678861271095284
87467449	0.042290871278301216
513497583	0.04226643154958596
41391760	0.04162122279392069
1412500075	0.041465971466515913
76615199	0.041281184937001295
199923959	0.04066314570585451
232908749	0.04002916491848636
429312499	0.04002852869726687
475234937	0.03984833252457605
558591392	0.039810051925242
67006079	0.03980826258589239
1360232480	0.039717028250322944
632742781	0.03946950609355432
17214580	0.03934618865284208
368950045	0.03933784170407949
267174899	0.03928207002652712
1092735302	0.0390540880200915
314059678	0.03892595974274437
4863618933	0.03887305739735732
298502247	0.038836663070963284
29236274	0.03863466440007334
413217587	0.03858438492815839
422502823	0.038415710152857524
13680802	0.0383617930873126
337767301	0.03827756944688938
406880559	0.03766418189717208
78567974	0.037640626136665564
587805027	0.03762442860300918
1140098112	0.037602347276364564
599114492	0.0375085095538731
14460250	0.03730544477449753
